label timestamp accelerometer_x accelerometer_y accelerometer_z accelerometer_avg
punching 0 -0.07 0.26 1.02 0.15
punching 0.1 -0.08 0.12 1.0 0.05333333333333332
punching 0.2 -0.06 0.13 1.06 0.06666666666666667
punching 0.30000000000000004 -0.03 0.21 0.98 0.13
punching 0.4 -0.11 0.55 0.96 0.33
punching 0.5 -0.17 1.27 0.97 0.79
punching 0.6 0.83 -1.19 0.55 -0.5166666666666666
punching 0.7 1.12 0.19 0.4 0.5
punching 0.7999999999999999 -0.41 -0.46 1.19 -0.44333333333333336
punching 0.8999999999999999 0.08 -0.05 1.02 -0.006666666666666668
punching 0.9999999999999999 0.07 0.16 0.93 0.13
punching 1.0999999999999999 -0.12 0.18 0.95 0.08
punching 1.2 0.0 0.18 1.08 0.12
punching 1.3 -0.1 0.27 0.84 0.1466666666666667
punching 1.4000000000000001 -0.06 0.2 0.88 0.11333333333333334
punching 1.5000000000000002 -0.04 0.26 1.08 0.16
punching 1.6000000000000003 0.05 0.35 1.13 0.25
punching 1.7000000000000004 0.05 0.41 0.94 0.29
punching 1.8000000000000005 0.02 1.21 1.41 0.8133333333333334
punching 1.9000000000000006 -0.15 1.85 0.72 1.1833333333333333
punching 2.0000000000000004 0.71 -1.93 0.18 -1.05
punching 2.1000000000000005 0.56 -0.15 0.13 0.08666666666666667
punching 2.2000000000000006 -0.03 -0.04 0.9 -0.036666666666666674
punching 2.3000000000000007 -0.15 -0.14 0.97 -0.14333333333333334
punching 2.400000000000001 -0.04 0.02 0.87 0.0
punching 2.500000000000001 0.09 0.24 0.96 0.18999999999999997
punching 2.600000000000001 0.13 0.34 0.79 0.27
punching 2.700000000000001 -0.02 0.19 0.91 0.12
punching 2.800000000000001 0.02 0.16 1.02 0.11333333333333333
punching 2.9000000000000012 0.03 0.29 1.08 0.20333333333333328
punching 3.0000000000000013 -0.09 0.26 1.17 0.14333333333333334
punching 3.1000000000000014 -0.07 0.33 1.01 0.19666666666666668
punching 3.2000000000000015 -0.06 0.39 1.05 0.24
punching 3.3000000000000016 0.21 1.29 1.16 0.93
punching 3.4000000000000017 0.72 0.7 0.66 0.7066666666666667
punching 3.5000000000000018 0.25 -2.24 3.37 -1.4100000000000001
punching 3.600000000000002 0.46 0.2 0.5 0.2866666666666667
punching 3.700000000000002 0.11 -0.08 1.18 -0.016666666666666666
punching 3.800000000000002 0.11 -0.12 1.13 -0.043333333333333335
punching 3.900000000000002 -0.08 0.06 0.93 0.01333333333333333
punching 4.000000000000002 -0.13 0.08 0.78 0.01
punching 4.100000000000001 0.06 0.18 0.9 0.13999999999999999
punching 4.200000000000001 0.24 0.25 1.11 0.24666666666666667
punching 4.300000000000001 0.13 0.19 0.94 0.17
punching 4.4 0.03 0.08 0.96 0.06333333333333334
punching 4.5 -0.13 -0.01 1.03 -0.05000000000000001
punching 4.6 -0.06 0.22 1.0 0.12666666666666668
punching 4.699999999999999 -0.07 0.24 1.08 0.13666666666666666
punching 4.799999999999999 -0.07 0.29 1.08 0.17
punching 4.899999999999999 0.17 1.1 1.34 0.79
punching 4.999999999999998 -0.1 1.03 0.33 0.6533333333333333
