label timestamp accelerometer_x accelerometer_y accelerometer_z accelerometer_avg
punching 0 0.01 0.1 1.0 0.07
punching 0.1 0.0 0.14 0.97 0.09333333333333334
punching 0.2 -0.04 0.07 1.0 0.03333333333333333
punching 0.30000000000000004 0.03 0.15 1.01 0.10999999999999999
punching 0.4 -0.09 0.27 0.91 0.15000000000000002
punching 0.5 -0.09 0.29 0.92 0.16333333333333333
punching 0.6 0.02 0.73 1.17 0.49333333333333335
punching 0.7 -0.45 1.37 0.88 0.7633333333333333
punching 0.7999999999999999 0.6 -1.68 0.61 -0.9199999999999999
punching 0.8999999999999999 -0.1 -0.56 0.34 -0.40666666666666673
punching 0.9999999999999999 0.31 -0.11 1.14 0.030000000000000002
punching 1.0999999999999999 -0.19 0.33 0.96 0.15666666666666668
punching 1.2 -0.06 0.36 1.11 0.21999999999999997
punching 1.3 -0.0 0.33 0.93 0.22
punching 1.4000000000000001 0.0 0.25 0.89 0.16666666666666666
punching 1.5000000000000002 -0.09 0.22 0.98 0.11666666666666665
punching 1.6000000000000003 -0.23 0.22 0.96 0.06999999999999999
punching 1.7000000000000004 -0.13 0.24 0.95 0.11666666666666665
punching 1.8000000000000005 -0.06 0.34 1.11 0.2066666666666667
punching 1.9000000000000006 -0.06 0.58 1.1 0.3666666666666667
punching 2.0000000000000004 -0.26 0.87 1.09 0.49333333333333335
punching 2.1000000000000005 -0.6 1.86 0.52 1.04
punching 2.2000000000000006 2.57 -2.73 2.55 -0.9633333333333334
punching 2.3000000000000007 1.34 0.51 0.0 0.7866666666666667
punching 2.400000000000001 0.27 -0.06 1.16 0.05000000000000001
punching 2.500000000000001 0.35 0.12 1.15 0.19666666666666666
punching 2.600000000000001 0.22 0.26 1.13 0.24666666666666667
punching 2.700000000000001 0.08 0.43 0.91 0.3133333333333333
punching 2.800000000000001 -0.07 0.37 0.69 0.2233333333333333
punching 2.9000000000000012 0.07 0.33 0.73 0.24333333333333332
punching 3.0000000000000013 0.08 0.3 1.0 0.22666666666666666
punching 3.1000000000000014 -0.06 0.31 0.97 0.18666666666666668
punching 3.2000000000000015 -0.18 0.27 1.0 0.12000000000000001
punching 3.3000000000000016 -0.07 0.39 1.08 0.23666666666666666
punching 3.4000000000000017 0.07 0.38 1.08 0.27666666666666667
punching 3.5000000000000018 -0.07 0.7 1.12 0.4433333333333333
punching 3.600000000000002 -0.68 1.6 0.92 0.84
punching 3.700000000000002 1.54 -2.02 1.5 -0.8333333333333334
punching 3.800000000000002 1.04 -0.03 0.51 0.32666666666666666
punching 3.900000000000002 -0.08 -0.15 1.34 -0.12666666666666668
punching 4.000000000000002 -0.05 -0.25 1.2 -0.18333333333333335
punching 4.100000000000001 0.36 -0.14 1.19 0.026666666666666655
punching 4.200000000000001 0.22 0.29 0.87 0.26666666666666666
punching 4.300000000000001 0.14 0.45 0.87 0.3466666666666667
punching 4.4 0.01 0.39 0.77 0.26333333333333336
punching 4.5 0.01 0.19 1.03 0.13
punching 4.6 0.07 0.26 0.99 0.19666666666666668
punching 4.699999999999999 0.02 0.25 1.04 0.17333333333333334
punching 4.799999999999999 -0.02 0.25 1.08 0.16
punching 4.899999999999999 -0.02 0.35 1.06 0.22666666666666666
punching 4.999999999999998 -0.14 0.6 1.28 0.35333333333333333
