standing 0 -0.009024917 0.93956697 0.34544697 0.6233696743333333
standing 0.1 -0.029757833 0.9362132 0.34087354 0.6142228556666667
standing 0.2 -0.06488183 0.93523747 0.34373957 0.60186437
standing 0.30000000000000004 -0.032501895 0.9328593 0.36221626 0.611072235
standing 0.4 -0.045856334 0.9320055 0.34770322 0.6060515553333333
standing 0.5 -0.06475988 0.93499357 0.35136196 0.60174242
standing 0.6 -0.047380816 0.93224955 0.33459267 0.6057060946666667
standing 0.7 -0.055247124 0.9377376 0.34245902 0.606742692
standing 0.7999999999999999 -0.0570765 0.93456674 0.3293485 0.6040189933333333
standing 0.8999999999999999 -0.0658575 0.930786 0.33617815 0.5985714999999999
standing 0.9999999999999999 -0.050917607 0.94017684 0.34520307 0.6098120243333334
standing 1.0999999999999999 -0.012500729 0.9327983 0.3770342 0.6176986236666666
standing 1.2 -0.068052754 0.94042075 0.33947104 0.6042629153333333
standing 1.3 -0.051710334 0.9351765 0.3448372 0.606214222
standing 1.4000000000000001 -0.05329579 0.92981035 0.34703246 0.6021083033333333
standing 1.5000000000000002 -0.05329579 0.92981035 0.34703246 0.6021083033333333
standing 1.6000000000000003 -0.05329579 0.92981035 0.34703246 0.6021083033333333
standing 1.7000000000000004 -0.05329579 0.92981035 0.34703246 0.6021083033333333
standing 1.8000000000000005 -0.05329579 0.92981035 0.34703246 0.6021083033333333
standing 1.9000000000000006 -0.04329521 0.9409695 0.34642264 0.6128812633333333
standing 2.0000000000000004 -0.029635875 0.93859136 0.34819105 0.6158489483333334
standing 2.1000000000000005 -0.037563168 0.9352985 0.3280679 0.6110112773333333
standing 2.2000000000000006 -0.04853942 0.9460308 0.32410428 0.6145073933333333
standing 2.3000000000000007 -0.04408794 0.945543 0.3401418 0.61566602
standing 2.400000000000001 -0.032745812 0.94450635 0.3295924 0.6187556293333333
standing 2.500000000000001 -0.038294915 0.9437136 0.3328243 0.6163774283333333
standing 2.600000000000001 -0.055917896 0.94103056 0.32507995 0.608714408
standing 2.700000000000001 -0.052259143 0.94292086 0.34227607 0.6111941923333334
standing 2.800000000000001 -0.053051874 0.94566494 0.33910516 0.6127593353333333
standing 2.9000000000000012 -0.031831127 0.9462137 0.33111688 0.6201987576666667
standing 3.0000000000000013 -0.039880376 0.94401854 0.3322145 0.6160522346666667
standing 3.1000000000000014 -0.03433127 0.94517714 0.31959182 0.6186743366666666
standing 3.2000000000000015 -0.036465544 0.94310385 0.3275801 0.6165807186666666
standing 3.3000000000000016 -0.0482955 0.94231105 0.34520307 0.6121088666666666
standing 3.4000000000000017 -0.043600105 0.94206715 0.32306764 0.6135113983333333
standing 3.5000000000000018 -0.04835648 0.9412134 0.32745814 0.6113567733333333
standing 3.600000000000002 -0.050368793 0.9408476 0.33825144 0.6104421356666667
standing 3.700000000000002 -0.030123709 0.9459089 0.33306822 0.620564697
standing 3.800000000000002 -0.04311227 0.9435306 0.3164819 0.6146496433333334
standing 3.900000000000002 -0.05933273 0.94414043 0.34020278 0.6096493766666667
standing 4.000000000000002 -0.042990312 0.9435306 0.32184806 0.614690296
standing 4.100000000000001 -0.04853942 0.9445673 0.324897 0.6135317266666667
standing 4.200000000000001 -0.04701494 0.94359165 0.3255068 0.6133894533333334
standing 4.300000000000001 -0.04323423 0.94109154 0.3272142 0.61298295
standing 4.4 -0.043051295 0.9465186 0.32629952 0.6166619683333333
standing 4.5 -0.052686002 0.9448112 0.3331292 0.6123121326666666
standing 4.6 -0.045124583 0.94292086 0.33203158 0.613572379
standing 4.699999999999999 -0.04896627 0.9462747 0.32989728 0.6145277100000001
standing 4.799999999999999 -0.039392542 0.94127446 0.33038515 0.6143854593333334
standing 4.899999999999999 -0.03561183 0.94249403 0.32007965 0.6164587433333333
standing 4.999999999999998 -0.02774552 0.945482 0.324958 0.6210728266666666
